reservoir,n_train,n_test,passthrough_KGE,passthrough_r,passthrough_alpha,passthrough_beta,passthrough_NSE,passthrough_logNSE,passthrough_RMSE,persist_KGE,persist_r,persist_alpha,persist_beta,persist_NSE,persist_logNSE,persist_RMSE,ridge_KGE,ridge_r,ridge_alpha,ridge_beta,ridge_NSE,ridge_logNSE,ridge_RMSE,rf_KGE,rf_r,rf_alpha,rf_beta,rf_NSE,rf_logNSE,rf_RMSE,xgb_KGE,xgb_r,xgb_alpha,xgb_beta,xgb_NSE,xgb_logNSE,xgb_RMSE,phys_KGE,phys_r,phys_alpha,phys_beta,phys_NSE,phys_logNSE,phys_RMSE,phys_KGE_r,phys_KGE_alpha,phys_KGE_beta,lgbm_KGE,lgbm_r,lgbm_alpha,lgbm_beta,lgbm_NSE,lgbm_logNSE,lgbm_RMSE,lgbmphys_KGE,lgbmphys_r,lgbmphys_alpha,lgbmphys_beta,lgbmphys_NSE,lgbmphys_logNSE,lgbmphys_RMSE,cb_KGE,cb_r,cb_alpha,cb_beta,cb_NSE,cb_logNSE,cb_RMSE,cbphys_KGE,cbphys_r,cbphys_alpha,cbphys_beta,cbphys_NSE,cbphys_logNSE,cbphys_RMSE,lstm_KGE,lstmphys_KGE,lstm_r,lstmphys_r,lstm_alpha,lstmphys_alpha,lstm_beta,lstmphys_beta,lstm_NSE,lstmphys_NSE,lstm_logNSE,lstmphys_logNSE,lstm_RMSE,lstmphys_RMSE,passthrough_KGE_hi,passthrough_NSE_hi,persist_KGE_hi,persist_NSE_hi,ridge_KGE_hi,ridge_NSE_hi,rf_KGE_hi,rf_NSE_hi,xgb_KGE_hi,xgb_NSE_hi,phys_KGE_hi,phys_NSE_hi,lgbm_KGE_hi,lgbm_NSE_hi,lgbmphys_KGE_hi,lgbmphys_NSE_hi,cb_KGE_hi,cb_NSE_hi,cbphys_KGE_hi,cbphys_NSE_hi,persist_KGE_for_tier,tier
ResOpsUS_338,7714,1134,-0.2759722500024471,0.0200608991899794,1.8162747773766397,0.9610124468750146,-3.22955882767656,,211.15644459387352,0.962191823883848,0.9621921118970612,1.0001244786735546,0.999920731560689,0.9243747809612044,0.9294374143476684,28.235151912689044,0.6756009326905124,0.9208085146134036,0.6856585011365647,1.0123646919014926,0.7922330174948914,0.5941194688660667,46.799915843028565,0.6097395832973913,0.6538537320123509,1.0476982206351533,1.1738126397916924,0.2013183280976009,0.4316167152218727,91.75794215337662,0.6766975400874946,0.7246069037586891,1.043740823307579,1.163614985574294,0.3602131905162939,,82.12482306829376,0.9536202274194872,0.9553530885918587,0.9936722079155128,1.0108487627713567,0.910954204604922,,30.638218898588317,0.9553530885918587,0.9936722079155128,1.0108487627713567,0.6485825083386576,0.6916920793776438,1.04951593817845,1.1612099605898358,0.2892428708760725,,86.56003396597161,0.9443267462836188,0.947696389167356,0.9864148442167596,1.01338981013984,0.8962074245666974,,33.07805386710637,0.7156061840818998,0.7435604174559056,0.9612275995299976,1.1166845491008242,0.4734632636308949,,74.50255118950886,0.945108009520746,0.9538516295149452,0.9705886838292004,1.0042933671459469,0.9095094251387394,,30.88577330668228,0.3920123511660464,0.846849207420701,0.5224719856403448,0.8644446408678096,1.2542652483092722,1.0572296538816557,1.2774259543348243,1.04248148531768,-0.4429651633890024,0.7058679757185513,,,121.7626346538038,54.97399130298652,-1.9814308395501072,-33.77203889206606,0.7807019914747804,0.5869578469575834,0.4422310175286559,0.5288948321857525,0.2629393462851305,-0.0940259526507576,0.3310112864088681,-0.3966120380238671,0.7788197840228606,0.6585629842488369,0.2369551235509421,-0.540960026878774,0.7008125335286057,0.5252900175479442,0.2979034861380786,-0.2997379914562894,0.6604576737816497,0.6344999821746067,0.962191823883848,medium
ResOpsUS_1735,8983,697,-0.3305634775338277,-0.0285715027493078,1.81627003020546,1.2148093789091188,-3.432342424517528,-1.0133842552960308,34.65549454898487,0.8694147549830162,0.8694150951663181,0.9999941943652708,0.9997019865463866,0.7388316493560096,0.8701570878306039,8.41231877815214,0.1238960406205026,0.3688036550002606,0.3950490524119556,1.0564240437378352,0.1332768685894781,0.0757200419813437,15.324829171059616,0.1144381628802787,0.1967451977803928,0.6617139188428778,1.156729120999744,-0.1933077099729576,-0.0221941626375434,17.981738254139383,0.104111187223478,0.1809135479214136,0.6785198905816958,1.1684181941710428,-0.233150656147743,-0.0795893578683992,18.27946655009678,0.1479938259119479,0.2278565131455155,0.6621744777113218,1.1248313777971717,-0.1467496631090727,,17.627460858159726,0.2278565131455155,0.6621744777113218,1.1248313777971717,0.1278553790455485,0.2369841455873361,0.5978161463087938,1.1291944023740448,-0.0847882215092665,-0.0337540903571991,17.144622574687112,0.1631310173447253,0.2659256422579238,0.6095926389825408,1.095218821140655,-0.0532299224072676,,16.893399125522834,0.1359023576721267,0.255358888724151,0.5831239930321345,1.1356051093764017,-0.0540650850924846,0.0203838182708765,16.900095640922864,0.1547653846635366,0.2999644135533174,0.5328954855914103,1.0786454403658858,0.0317382440194861,0.0744993582116357,16.19764355608982,0.1924132322368846,0.209602704803172,0.2772231045456592,0.273964645121414,0.6811015798992611,0.7514713661099125,1.1676118865734575,1.1892988797048576,-0.1042116898766469,-0.1758471399168399,0.0427565028227187,,17.549905366930176,18.110233186063518,-5.1093090337041085,-46.6188344887718,0.8026857836385237,0.6950782002123761,0.1022782222901149,0.1116082377543122,-0.2024033680782628,-2.274032276601446,-0.2188949092169108,-2.3215214618411024,-0.2337638322464312,-2.494458967912097,-0.0640890141731165,-1.1884506062532134,-0.0829535792575213,-1.5713255826608834,-0.1165117095047132,-1.6610639051972311,-0.0255799216393251,-1.089191962574081,0.8694147549830162,hard
ResOpsUS_518,7380,1741,-0.0238742883999436,0.5666423027642246,1.927597189044914,1.0091169934173174,-1.5311954078482208,,3.86502845456845,0.991128154577889,0.9911319817666848,1.0001076072656032,0.9997626932706144,0.9822619887493188,0.9885826168978796,0.3235506835131677,0.9003171072750792,0.9142664010544798,0.9861739963599184,1.0489415032176292,0.8283866705480323,0.8061090086819812,1.006387808779278,0.8826188534621048,0.9012263274585476,1.0321237344118412,1.0546823633602485,0.7921714764980059,0.8051500773420815,1.107496684413497,0.8995160533751513,0.9077602618957796,1.024292646581351,1.0316025563181814,0.8094791913763757,0.8262853179347597,1.06037887399647,0.9749943631335348,0.9798264833717948,1.0132623970401953,1.006513058167809,0.9589007897225512,0.9747768451810618,0.4925004108180557,0.9798264833717948,1.0132623970401953,1.006513058167809,0.8969887910918164,0.9074187759204644,1.01060126287608,1.0439048896376304,0.8108905749780003,0.8343965657379493,1.0564439143567004,0.9813652188706696,0.9820939642969104,0.9981951910239936,0.9951655799005624,0.9642266126203144,0.9754004454164684,0.459483469086421,0.9074277216590722,0.9145668093036692,1.000505125388998,1.035644655882979,0.8278134269325175,0.8416797241019558,1.0080672366786132,0.9809670507445972,0.9830081830924132,1.0067133236106771,1.005335035298487,0.9657155186815928,0.9757998200943874,0.4498198851768994,0.805460028855048,0.889048019295467,0.8380186915852739,0.9260636421673998,0.8969024555040003,1.0800585059113956,1.0312850190383114,1.0208420882817388,0.697841027760649,0.8334502737291958,0.7754046505285009,0.8996897651118843,1.3404818966230403,0.9952109997106636,-0.8633512247821438,-8.721482933393842,0.9692379238081344,0.939849010597915,0.5898181380229082,0.5407364580264385,0.8828707419432916,0.778221517546534,0.8880894669376752,0.7830266352948041,0.9369602970844548,0.8737002155495067,0.8781011896262507,0.7600562526787682,0.9441460548738988,0.8984887129382374,0.8879417471966917,0.7892911631226038,0.948058165903309,0.8998074817703757,0.991128154577889,easy
ResOpsUS_467,8252,1851,0.0921699399226005,0.5871639042139389,1.8060528538133984,1.0632500818618678,-1.1460275396382684,,11.781475105076602,0.9872759686552112,0.9872759759909724,0.9999923277756398,1.0000113056549873,0.9745521470033128,0.9912308352867796,1.2829436990164569,0.7248345395416229,0.810246829883522,0.8057675741989492,0.9554631632526852,0.653951858546518,,4.730970989994289,0.78598819863525,0.8838617052744302,0.8297815481554335,0.94221915305864,0.7740317810768809,,3.8230123916235073,0.7939149716850026,0.8772027967788543,0.8437047983348269,0.9455601642811,0.7645854091173729,,3.9021028557349062,0.9640679626909128,0.9825647843206784,0.9687408568882224,1.0031607801749864,0.9652297215140652,0.9593591846924736,1.4996368685245782,0.9825647843206784,0.9687408568882224,1.0031607801749864,0.7966268723492619,0.8775170640826649,0.8485319036494753,0.9415536549691804,0.764842407606116,,3.899972341272444,0.9706043853624794,0.9829086923288728,0.977103107125211,1.0069080864708628,0.9660149715193984,0.9606622031565069,1.482606307950033,0.8057264751894817,0.8963460374463688,0.8471580403045134,0.9396891896450004,0.7963809117917906,0.765250971275894,3.629035934965065,0.9574859209255816,0.9825091510463848,0.9633649362433608,1.0126249445929356,0.9647545898195362,0.9488116541938896,1.5098482816285623,0.692141152282468,0.8144739573133467,0.8963095704263422,0.9257038484469428,0.7302148503907525,0.8432328454378639,0.8939748238241839,0.9342424633227004,0.7613590923382161,0.8445777489538329,0.7751727559648285,,3.9485624352792414,3.1865677816513043,-0.3225241634663889,-3.3201218589586112,0.9702952610020372,0.952398595295037,0.296715738791849,0.3703259104073241,0.7378278586190631,0.7237701784887909,0.7678749675578159,0.6805940786302624,0.91163708301574,0.9326392182411364,0.7738193891910724,0.6942009410851036,0.9194737864927424,0.9336411304307644,0.7550787365066169,0.7202404562075309,0.8977233850411931,0.9358339005688818,0.9872759686552112,easy
ResOpsUS_114,7748,1792,-0.5555979309408086,0.4473326444168272,1.686235719767563,2.282000098960652,-1.9284381022105164,-1.6972047445482112,2.440500173778786,0.9450263868022932,0.9450263872294888,1.000002140431297,0.999993489430742,0.8900525391046079,0.96374236439922,0.4728826941332431,0.7222787765706501,0.8371117302526391,0.79806134331077,0.9009178701462508,0.6956849826102318,-0.0404046387887646,0.7867242023042741,0.793856114814284,0.8579811017719273,0.95117094608438,1.141214933485278,0.720244020526785,0.6566260269249777,0.7543111153322748,0.7946167849965007,0.8413973999750906,0.9022467322431688,1.0864394522968157,0.7015480332215198,0.6974445091521804,0.779108676885897,0.8812385749889594,0.912139000831684,0.9203365486724848,1.0062012432936311,0.8319164664168723,0.8781233674982238,0.5846869535242019,0.912139000831684,0.9203365486724848,1.0062012432936311,0.834524355288825,0.8596824484376006,0.9838688917629927,1.0862146220960132,0.7209467507661613,,0.7533631274984891,0.8874556350184661,0.93136749501789,0.9126019264513472,0.9821845547638678,0.86697861850787,0.8634308474499144,0.5201415474938906,0.8180344041962067,0.8540405741977265,0.9048763150184378,1.0525243622638925,0.7258045098709119,0.6507632753073466,0.7467770662685681,0.8803143032452067,0.9118170176540588,0.9219960737434096,1.021536367400566,0.831139124042893,0.8680675166039754,0.5860374060589658,0.8011059390191533,0.7600805592197534,0.8641488482575868,0.7959717634871581,0.8793143222100364,0.8762768647913654,1.080859626761998,1.0250280359579422,0.7441180838429102,0.6268917119463095,,0.7213457633333675,0.7255344747221651,0.8761040831349305,-0.8174060542735024,-2.417563239959623,0.9116974358787816,0.8282837215595866,0.5415731327344804,0.6383408065467611,0.6485483717256477,0.6175196624111874,0.6462531352745118,0.5824421988303812,0.80033107904428,0.7508024523365873,0.7086016002679479,0.615150773841568,0.8225999044302005,0.8056877186652451,0.6587065978248986,0.6192599206791489,0.8050239884640441,0.7486039089324559,0.9450263868022932,hard
ResOpsUS_524,8584,779,-110.65486934642244,0.2497006638802429,74.73082735466778,84.84516680923866,-7071.272890808467,-197.1123224848662,10.57112943426795,0.9608531952964074,0.9608532017251415,1.0000047139864865,0.9999780658463292,0.921706034248816,0.9287170216454128,0.0351727261883759,0.1569088903448894,0.236866418317004,0.6712280269319316,1.1426139734110832,-0.1369731405378342,-0.1409676455189941,0.1340346201795747,0.1784555443257374,0.4270961562431964,0.5654549010247745,0.6026499837493249,0.1290427823893137,0.1753337422727653,0.1173114213246683,0.2382236757456782,0.4544236940712602,0.5802865747216923,0.6736714795720022,0.1675755061681489,0.2139928583221644,0.1146870312176182,0.2514941425891103,0.4477954159405289,0.6042729558039366,0.6857847514617336,0.1546335286107815,0.2022337709575734,0.1155751311447807,0.4477954159405289,0.6042729558039366,0.6857847514617336,0.2382725791135932,0.4625313015878212,0.5758835072347126,0.6661119011976505,0.1769206684131844,0.2240904323158848,0.1140414507696732,0.2376486615794834,0.4454311957143716,0.589541390267577,0.6757212091405176,0.1548463571113415,0.2031638696119525,0.1155605816972558,0.2232663892949146,0.4518310889979429,0.5666650660892744,0.6608145314693374,0.1660257783462116,0.2125804613005889,0.1147937382159435,0.2518708322276233,0.4549377461896949,0.5780643700607143,0.7091826770449229,0.1734749106306948,0.2196748472042871,0.1142799142972866,0.180056988493682,0.1425792233888787,0.3282995120391841,0.3334771099217556,0.6553112325906402,0.5641303816166535,0.6801333868421588,0.6822968351801973,-0.0223809157998726,0.0350943351929914,0.033253479067031,0.0586793467841216,0.1289939444770889,0.1253156710702086,-190.9040583823092,-27759.06087688185,0.8741277346001075,0.7483763608645271,-0.4527211630130627,-0.7805406532427976,-0.0211376662365607,-0.2810378247412499,0.0609321255464537,-0.0858634300995309,0.0349398204257654,-0.1753330249090963,0.1189672623633201,-0.038009351120223,0.037401661423472,-0.1823547283052939,0.0552966128743469,-0.0976378348636413,-0.0033969957289317,-0.1271985856206681,0.9608531952964074,medium
ResOpsUS_198,6657,1761,-0.0963625446280662,0.2863059944281984,1.7882459257468646,1.2670581513784482,-2.268426214056805,-0.2457645373531234,70.16636168238948,0.9440708242711195,0.9440708416041782,0.9999657708599998,1.0000276986108565,0.8881455098333475,0.8100722025595178,12.980347718962213,0.601296518609864,0.7503943337503893,0.6894035879225132,1.0138327962933933,0.559118050835375,,25.770377135517965,0.6108204846972343,0.7319896158554724,0.7270868284894247,0.9282397746795784,0.5289562393148749,0.6450435818034563,26.637302521333357,0.6095681032837716,0.741373036116533,0.712592285539927,0.945723253646809,0.5448991574207329,,26.18264003647465,0.6800564570823119,0.8508790388688172,0.7195544520743267,0.9615668859614044,0.7047902813482356,,21.08749247724245,0.8508790388688172,0.7195544520743267,0.9615668859614044,0.6111068775322805,0.7463588032489306,0.7126076976967859,0.9343519338423748,0.5501975009846387,,26.029782977743388,0.7047054003977979,0.8602159189310875,0.7446629442961387,0.9503784399839368,0.7233538116173859,,20.413710933106877,0.6304094011211752,0.7568235646532084,0.7288601422233186,0.9371859124361652,0.5667678894468878,,25.545825100417435,0.7107421722403457,0.8913357860775929,0.7354351343439995,0.956784130307472,0.7676979289920307,,18.70622509775494,0.6261826264039586,0.6658634395191125,0.7545986379128475,0.7492974819696877,0.7387540962802946,0.779227574607607,0.8938483251300898,1.0074178628741008,0.5536796749505639,0.5604752732907445,,0.5176611253314967,25.87630237966081,25.678552648428564,-1.276519280249348,-10.0508985590896,0.9662217736723432,0.9353207549833644,0.3341400594145023,0.3796220391102247,0.5176847951580705,0.5174340011218899,0.4536558667271855,0.4681742928541611,0.4645228195038076,0.5561613964912766,0.4632156412991332,0.443144686383904,0.5760538984561653,0.648461569566583,0.5075951699177697,0.4737980330964165,0.5055263234051044,0.6017406719409979,0.9440708242711195,hard
ResOpsUS_1713,8597,604,-0.8849697173699542,0.2669096091684853,2.7231566733318973,1.2154539241323103,-5.980798166283511,0.2910984376764111,32.30790261349554,0.8814107523581837,0.8814111186342863,1.0000213103855755,0.999706029681451,0.7628171472996575,0.7978998447498398,5.95522080136802,0.4460323374634534,0.4553582985900184,0.937629272684958,1.0797212681512176,-0.0278202679637524,0.3269229835546264,12.396948956926582,0.8111568468713003,0.9285879908137638,0.8301041465606589,0.9587997522860316,0.8518858629368686,0.7837089014104046,4.7060277163930975,0.8302919717560807,0.927576277698168,0.8536973369669322,0.9536195074646828,0.8540643126761445,,4.671291597840476,0.866031022871782,0.9360538667723596,0.8853772474858134,0.9731633928358042,0.8733356584319992,0.8091171236890868,4.351945111976017,0.9360538667723596,0.8853772474858134,0.9731633928358042,0.827417161582608,0.92880357773481,0.8541960410031553,0.9412027967188336,0.8557030428293229,,4.644990294348452,0.8682406607807305,0.9337364127208306,0.8893163798485271,0.9731896157700248,0.86959805823909,0.8002384491600555,4.415686715933908,0.817195146488864,0.932844531592344,0.8368611088810975,0.9521099202895726,0.8600528540270047,,4.574443283685287,0.8556491640127386,0.9328677732697134,0.8779769599121316,0.9620420538994914,0.8666429921241978,0.7912163742198566,4.465438841586736,0.8342257607228076,0.8032630550310509,0.8471137209093863,0.8267926694736017,0.9364044381094356,0.90683245217298,1.0079049719532849,0.9950548812416355,0.7096030896328008,0.6771696806370676,0.5501169758438016,,6.725969071665882,7.091629339280924,-2.289282413226012,-17.652176811184987,0.7673275416103235,0.6989767160383089,0.3093399689569933,0.0747032882803849,0.6701394959357757,0.7432022996915854,0.718198157593177,0.7591771092297513,0.7742667974351061,0.8014993320280964,0.735890914652397,0.7686440460044583,0.777680311492726,0.7824727546784287,0.698908187947725,0.7783213774907215,0.7640058627854358,0.7882701877450417,0.8814107523581837,hard
ResOpsUS_317,8462,1027,0.8905612894820039,0.8980530283883807,0.972496627720762,0.9712387265175706,0.8006159987426217,,6.710296917320266,0.992888395494599,0.992888395494599,1.0,1.0,0.9857767909891982,0.987333986090622,1.7922367555991985,0.9724110608624672,0.9912707773029318,0.993944566265876,0.974538618338136,0.9823430559599556,,1.996890973998052,0.9692793821810848,0.9720122348664496,1.0011971665971429,0.987390156458395,0.9438904011222258,0.9422882584462016,3.559714483818254,0.975303460378298,0.9763381613106864,1.003960298145866,0.9941388996149992,0.9524590453606164,0.944420454257528,3.27665361175277,0.988695113813318,0.9944188919303578,0.9915297682220054,0.995009322888038,0.98885030642186,0.9820203521432014,1.5868214032950347,0.9944188919303578,0.9915297682220054,0.995009322888038,0.972466804238376,0.9762739802280942,1.0076917832196788,0.9883385538833082,0.9520676827301392,,3.290112864518804,0.9881201867740698,0.99486130368458,0.9922137034240432,0.9926449100554704,0.9897196775672816,,1.5237016986692415,0.971849159151064,0.976746853573576,1.0038127539883552,0.9845979245295418,0.953203949637156,,3.250881832890543,0.9936878859833148,0.994839833242747,0.9963652595204728,1.0000642187158328,0.9897039651791176,,1.5248656627305006,0.8531138386430137,0.8845210952004485,0.9351972146210468,0.9168611480827492,0.9084054561386964,0.9538083540440696,0.9052024106838172,0.9345046520776684,0.8700131331396561,0.8374253591403993,,,5.463191355835337,6.109744882063738,-0.6991924038366255,-0.1824032288860158,0.943010305968631,0.9472077458290844,0.8102312916897174,0.9259441299797044,0.8067142547169174,0.6533426246789164,0.8584040242866249,0.7267442163848717,0.9473690444287518,0.951295570477055,0.8424097078626948,0.6711689313352777,0.9497679128600016,0.9509139200762584,0.8041838759258386,0.6504227846255795,0.9760034451372928,0.9611716127403204,0.992888395494599,easy
ResOpsUS_952,6907,1096,0.1261134459889366,0.1479513359093645,1.1917797386960838,1.0301879964283205,-1.0679810571377013,,4.310244214950964,0.9443579959492416,0.9443579959492416,1.0,1.0,0.888715991898484,0.9307838194905071,0.9998733177057252,0.7475442157674514,0.9163787000450334,0.8617861150787429,1.1940059875397822,0.8246716319930346,0.6665340849099555,1.2550316975451743,0.5561816511379574,0.6415423051851762,1.1056007259258738,1.2394395424707476,0.1777985368811026,0.495485434129458,2.7178014257579965,0.5960642795823852,0.660775696123716,1.0080666749778264,1.2191480473190444,0.3005767294105164,,2.5066785131209977,0.923180011015558,0.9354003344267132,0.9707302833902128,1.029520799531382,0.873445464700966,0.8927627814023494,1.0662706528929449,0.9354003344267132,0.9707302833902128,1.029520799531382,0.5637073475088098,0.6297818622187592,1.007005608199777,1.2307395296201755,0.2372144788847862,,2.617759955546035,0.9089670489845378,0.9316735632576428,0.9689823556903396,1.0515402944709824,0.8657698455508803,,1.0981297172476312,0.6190158529999382,0.6755358385006496,0.9984049813237998,1.199673193201568,0.3392891249354898,0.5760042653793265,2.4363199815106515,0.9205067696406778,0.9378686832621574,0.9886002984587314,1.0482588847586862,0.8762753945958635,0.8848729452501973,1.0542816271706157,0.5832333085534158,0.7432104866988858,0.6115663280663782,0.776873601288014,1.0720881082508085,1.067124986050382,1.1327292818345505,1.1079337787116663,0.1560667764309458,0.5154075043849741,,0.536838796579624,2.778522108513747,2.1054656324410006,-1.651678937368228,-5.8410416194375925,0.8668818499743498,0.7707970974186138,0.4644737940696036,0.6496382686729538,-0.0346066732484224,-0.5978227397004781,0.0742984573651869,-0.406626607055558,0.7676971848001402,0.6840983225370496,0.0163833109462555,-0.6569891935931906,0.7669129935977752,0.6454389500213287,0.0809939523612847,-0.31529168822457,0.8150522863165527,0.6876369849635281,0.9443579959492416,hard
ResOpsUS_595,6086,1827,0.7981548911960328,0.8331583102499204,1.1132012581003403,1.009527521919348,0.6156369968300235,,50.48292183922487,0.9944055951063164,0.9944060026348144,1.000045391122075,0.9999500076125384,0.9888114928483324,0.9820292482132196,8.613105480713319,0.9001875809885624,0.971062542066196,0.9077271693061963,0.9752842715463056,0.9383338524190908,,20.22074269567376,0.8306750653387259,0.8783538219716117,0.8957705224999538,0.9451423944270464,0.7681613498249431,0.7140969544675844,39.20727092761288,0.8405737555674551,0.8917121393405505,0.8966152540298139,0.9452089336812532,0.792093125663218,,37.128561093549855,0.934011185007704,0.9829455799372642,0.9407687081672846,0.9764346752995228,0.9638420078936673,0.940293341653074,15.483739167072663,0.9829455799372642,0.9407687081672846,0.9764346752995228,0.817429917746651,0.8771465936933384,0.883573631990315,0.9315618795924498,0.7646122106364523,,39.506236482936096,0.9399133144680704,0.9812798273525344,0.949821414781839,0.9727589556043488,0.9611706533114228,0.9379528784244568,16.045517765443105,0.8292728412764582,0.8926097959775579,0.8833243591954301,0.9367394147302234,0.7926223859810339,0.7128261597329697,37.08127262356373,0.9328688278500796,0.9845043249301552,0.9410701228710556,0.9718264679189929,0.96656020898384,0.944402745760478,14.890369379672464,0.8320122325159941,0.8863243259761615,0.8877838651229264,0.924015383844646,0.8856963431083837,0.924848774369255,0.9493827784374276,0.961259965685426,0.7854908984042221,0.8522427094573192,,0.8064656957064119,37.73816005342576,31.320762001527186,0.3840532809980497,-1.01714924857933,0.9719748526638736,0.9528209102167527,0.8046428406165101,0.790597312164515,0.4840957092765511,0.2474712580994605,0.5097766885954034,0.3242900098513255,0.7479995859905817,0.7389003772026126,0.4469212314034589,0.1871336426765359,0.7689674193070953,0.7420844549918675,0.4897712051817695,0.3105543334915099,0.7943367491673684,0.780216204925558,0.9944055951063164,easy
ResOpsUS_148,5415,1579,0.4191121721551731,0.4618617733323929,1.2145636236327548,1.0424307547765268,-0.3541421708500456,-0.800795608940494,299.23708286399454,0.9695220212567272,0.9695223267071588,1.000051722580909,0.9998737316158296,0.9390414900152578,0.8104884672931278,63.48928734675827,0.631151160236151,0.7516803847445405,0.7295518436480967,0.9647206859424032,0.563912651911678,,169.81264407939193,0.6344308793672007,0.6768058160912256,0.8487415209408085,0.9205822818227596,0.4253569148842779,0.343055462889213,194.9316564613449,0.587849369162249,0.7041877068805897,0.7327169893428678,0.8954867379063709,0.489615764225492,,183.70962332599697,0.7444525452329832,0.7685631314137414,0.8953325129111804,0.9719608373270676,0.5742264958418812,0.4010796026670441,167.79252004467466,0.7685631314137414,0.8953325129111804,0.9719608373270676,0.5926701249996293,0.7283311339798292,0.7155178949279566,0.8942475239206623,0.5247213964361179,,177.27904864287245,0.7402586351620216,0.7482819598142468,0.9387178914702072,0.98134234668877,0.5234863396790981,,177.50923745146653,0.5623193294754374,0.7683540056236084,0.6529947952351075,0.8677430890037177,0.5683315900849287,,168.95008497426164,0.6834715398744273,0.8205800314483664,0.7441353808413852,0.949680643712244,0.666244304027851,0.4441587429470475,148.55854043658988,0.8153514303781481,0.3515624382039941,0.837194483982056,0.6864013038640817,0.91439285633189,0.4665299421204879,0.9838483694162344,0.806255769954739,0.6948016005865101,0.4036065452598154,,0.461655225416247,142.79152998706004,199.60791370917545,-0.0112585073365811,-0.9382113845030996,0.952185514301772,0.9190994671265964,0.4143618890824915,0.3704661434850084,0.5002575942825114,0.1795777066994962,0.4734915727303063,0.3335258930518499,0.6010858879400476,0.3331389699145897,0.4770173303138405,0.389873924849512,0.5720827178924633,0.2365527499584242,0.4537342449158908,0.4501275688986458,0.5528699981598835,0.5237931962785585,0.9695220212567272,medium
ResOpsUS_948,6959,1096,-0.3481105235836637,-0.162307727891827,1.4488870980942288,1.5147262404856594,-2.635178485770828,,8.497154576819954,0.9678430704827862,0.9678430704827862,1.0,1.0,0.9356861409655725,0.9646755606931664,1.130219858625797,0.3663142480744401,0.6973729180444717,0.7800555327909523,1.5114674112831357,0.4147467432569693,,3.409436205288438,-0.2265224472588516,0.8616763862686898,1.8067891700303784,1.913408521219201,-0.357245285337213,0.6447894521557717,5.192061403798854,-0.2529145317931367,0.8697576122616861,1.679340889652909,2.0446663103882656,-0.1690507929760818,0.4371296286532271,4.818671711882175,0.7226595924483347,0.9342787899231488,1.140551572909681,1.229877531654516,0.8172495658393878,0.8484752884903396,1.9051968633318823,0.9342787899231488,1.140551572909681,1.229877531654516,-0.2918261064643501,0.8667841041708931,1.7098392234454167,2.0710725891832444,-0.243358811655697,,4.9694564317484495,0.7123253425466795,0.9275847871392108,1.147314934938275,1.2362436357478097,0.7983189423820647,,2.001442898832128,-0.0380442415955935,0.8822069870548931,1.627705064426973,1.8183196231936605,0.0567839002156828,,4.328289007776832,0.8476725374119094,0.9282182775455312,1.0804657956733352,1.107593196377154,0.8355447264259178,0.8564369404338109,1.8073179060557745,-0.0558502315818576,0.6600459058847465,0.792900991750912,0.9042337422696882,1.8492165249018888,1.2953386212538989,1.5922507966624158,1.1384655508850492,-0.576887419760101,0.6597684003951813,,,5.652862429963225,2.6257622225162485,-7.259851191365701,-20.085788822090453,0.73638130552207,0.7823980799104842,-0.0424214117159926,0.209599511243428,-0.6972548851718707,-1.097265161707861,-0.7007862749002958,-0.7539214291674579,0.6335637806593627,0.8258474763399735,-0.8327491306934021,-0.9585043242477348,0.6823780701832494,0.8316266087135338,-0.3366201476952497,-0.4425026053022547,0.8535948242427505,0.8781102746219229,0.9678430704827862,medium
